Gas,NFR/CRF Group,Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total GHGs in CO2 Eq.,3D21,Other cattle - Dairy Replacements Female - Digestate Indirect Deposition,Spreading,kilotonne,-,0.000135354,0.000140319,0.000136234,0.000835142,0.000934008,0.000946538,0.001086561,0.001051487,0.001057998,0.001002009,0.000953044,0.000834329,0.000815547,0.000867681,0.000668522,0.001169931,0.001109058,0.003014736,0.003008067,0.007744384,0.009642375,0.017424324,0.024940205,0.049974957,0.066827997,0.107919828,0.124028142,0.101850361,0.102045271,0.099453408,0.10497026,0.110984035
Total GHGs in CO2 Eq.,3D21,Other cattle - Dairy In Calf Heifers - Digestate Indirect Deposition,Spreading,kilotonne,-,0.000134568,0.000142889,0.000148929,0.001056038,0.001079054,0.00113484,0.001248198,0.001184973,0.001150852,0.001149245,0.001117111,0.001067392,0.000967809,0.000999582,0.001718201,0.003248892,0.002972482,0.006348513,0.006289313,0.017572078,0.022548845,0.035743853,0.046588447,0.093517985,0.128946941,0.193472799,0.217699951,0.176476263,0.166862406,0.155639893,0.150390745,0.149999543
Total GHGs in CO2 Eq.,3D21,Dairy - Dairy Cows - Digestate Indirect Deposition,Spreading,kilotonne,-,0.002645899,0.002611388,0.002544908,0.017537712,0.017180145,0.017021782,0.018896968,0.018763269,0.019024947,0.018852491,0.019543996,0.020228007,0.019866056,0.019767006,0.022340407,0.040905432,0.039840875,0.092327046,0.091210423,0.258236986,0.331341378,0.551739307,0.755472765,1.533961626,2.219233969,3.406161802,3.951882056,3.429872637,3.403470949,3.358505882,3.444071879,3.482276411
Total GHGs in CO2 Eq.,3D21,Crop Digestates - Indirect Deposition,Spreading,kilotonne,-,0.002267442,0.002267442,0.002267442,0.002267442,0.002267442,0.002267442,0.002267442,0.002267442,0.002267442,0.002267442,0.002217216,0.002166991,0.002116765,0.00206654,0.003093427,0.003016295,0.002939163,0.089216115,0.474601759,1.327661212,2.809231279,4.995381122,7.242772545,12.27748055,17.05913302,21.21363516,23.20124298,22.44075696,22.44072741,22.78901743,22.90896043,22.90896043
Total GHGs in CO2 Eq.,3D21,Other cattle - Heifers for breeding - Digestate Indirect Deposition,Spreading,kilotonne,-,0.000207026,0.000221098,0.000225215,0.001050433,0.00097422,0.001008687,0.001254169,0.001180453,0.001168089,0.001102541,0.001214166,0.001428103,0.001369821,0.001329867,0.002007288,0.004843604,0.004710747,0.008545664,0.008732296,0.023127502,0.028572958,0.044050311,0.054280647,0.114809322,0.183737671,0.278537462,0.286221015,0.245277496,0.259092304,0.252005478,0.257378393,0.265494618
Total GHGs in CO2 Eq.,3D21,Poultry - Laying Hens - Digestate Indirect Deposition,Spreading,kilotonne,-,0.006162258,0.006164217,0.006138119,0.004389208,0.005597569,0.001924945,0.004478272,0.003884868,0.003711927,0.003510779,0.003138376,0.005232039,0.004818076,0.004888406,0.006225669,0.007648955,0.005273975,0.023674309,0.025197668,0.076610017,0.113655849,0.194243536,0.230420468,0.759219312,1.127294028,2.405317989,2.38858095,2.030329127,2.070551452,1.999620805,1.938568793,2.376692491
Total GHGs in CO2 Eq.,3D21,Poultry - Other - Digestate Indirect Deposition,Spreading,kilotonne,-,0.000541798,0.000622125,0.000645161,0.000701179,0.000659976,0.000687256,3.55634135135713e-05,0.000938926,0.000834222,0.000600881,0.000666452,0.000434394,0.00032931,0.000194918,0.000428276,0.000603636,0.000462931,0.008495554,0.00900823,0.023423825,0.039917064,0.068164923,0.080143358,0.270214956,0.352493374,0.570036459,0.524121068,0.411062565,0.409508298,0.344339505,0.386028006,0.267208339
Total GHGs in CO2 Eq.,3D21,Other cattle - Steers - Digestate Indirect Deposition,Spreading,kilotonne,-,0.000711384,0.000698028,0.000711321,0.004109795,0.003959362,0.003670001,0.004334487,0.004452893,0.004278388,0.00444829,0.004132295,0.004236193,0.004305156,0.004354541,0.005484608,0.012971254,0.012542391,0.026104553,0.026328085,0.063670879,0.077273895,0.130052121,0.170399318,0.368757405,0.579546178,0.875741041,0.983424862,0.817025872,0.791237553,0.752628213,0.780368932,0.799792478
Total GHGs in CO2 Eq.,3D21,Poultry - Turkeys - Digestate Indirect Deposition,Spreading,kilotonne,-,0.004405993,0.005039228,0.005205692,0.005636453,0.005285827,0.005484668,0.005525475,0.00490359,0.004342261,0.003117514,0.003446594,0.002325157,0.002596757,0.002544307,0.004098807,0.003210325,0.002188721,0.010266034,0.009140782,0.017329717,0.028873861,0.060829109,0.081969181,0.226464066,0.420506439,0.663720506,0.55799486,0.447906872,0.393689546,0.372200038,0.371347684,0.374556815
Total GHGs in CO2 Eq.,3D21,Poultry - Breeding Flock - Digestate Indirect Deposition,Spreading,kilotonne,-,0.005709317,0.003674725,0.002863961,0.003002256,0.001914047,0.008099263,0.002042437,0.002156362,0.002188153,0.001777269,0.007061801,0.003463829,0.003054928,0.002046273,0.002319434,0.003368769,0.020343554,0.013536636,0.013218369,0.032618129,0.056560136,0.105692988,0.137592355,0.486855262,0.799096103,2.164676886,2.153379053,1.748484445,1.638286551,1.496587401,1.464065748,1.534911354
Total GHGs in CO2 Eq.,3D21,Poultry - Growing Pullets - Digestate Indirect Deposition,Spreading,kilotonne,-,0.001891137,0.001809917,0.001802556,0.001279123,0.001047806,0.000425742,0.000719172,0.000724625,0.000680134,0.000708639,0.000762438,0.00064381,0.000634484,0.000549675,0.000788062,0.00136081,0.000934262,0.003926233,0.003723432,0.007237271,0.014565648,0.029624236,0.033778553,0.138790034,0.1952223,0.397087125,0.410290392,0.30994065,0.344373696,0.324051051,0.370904082,0.372652743
Total GHGs in CO2 Eq.,3D21,Other organic residue Digestates - Indirect Deposition,Spreading,kilotonne,-,-,-,-,-,-,-,0.001366666,0.001366666,0.001366666,0.001366666,0.001336394,0.053413458,0.052172276,0.050931094,0.625325895,0.627453659,0.611378837,0.595304015,0.579229193,0.568456879,0.577986414,1.06108223,2.130723899,2.309073568,2.992274485,3.415326867,3.722339439,3.950026673,3.95002145,3.96222261,3.96222261,3.96222261
Total GHGs in CO2 Eq.,3D21,Poultry - Ducks - Digestate Indirect Deposition,Spreading,kilotonne,-,-,-,-,-,-,-,0.000114296,0.000123425,0.000109627,7.89387017964284e-05,8.75267003128571e-05,0.000230912,0.000232172,0.000161798,0.000308884,0.000371883,0.000296482,0.004382223,0.005497073,0.011788679,0.018880913,0.032832997,0.043718313,0.106232801,0.181526195,0.284733446,0.323524943,0.226889505,0.203961172,0.209746238,0.218207014,0.193702734
Total GHGs in CO2 Eq.,3D21,Poultry - Geese - Digestate Indirect Deposition,Spreading,kilotonne,-,-,-,-,-,-,-,8.0360161985714e-06,7.79124918707142e-05,6.92023219564284e-05,4.98304371007142e-05,5.52516641521429e-05,0.00015894,1.48213562278571e-05,9.0513598371429e-06,1.86399017042858e-05,2.2396233585e-05,1.64070587607143e-05,0.000226643,0.000276282,0.000615573,0.000891927,0.00133108,0.001597557,0.005975997,0.011979271,0.018551978,0.017919897,0.013942563,0.012102464,0.011225597,0.009864333,0.011182372
Total GHGs in CO2 Eq.,3D21,Food Digestates - Indirect Deposition,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,0.699949306,0.683683359,1.130901726,1.617252233,1.620942089,1.854440826,1.805682521,2.872118825,6.130587257,11.15094672,13.02563197,17.50089331,22.65921516,25.93144261,31.15624267,33.76538275,33.30367088,34.04980708,35.0255753,36.86624412,37.77254094
Total GHGs in CO2 Eq.,3D21,Pig - Boar - Digestate Indirect Deposition,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000439345,0.000575137,0.000535609,0.000506834,0.000541896,0.000701815,0.00088343,0.001255064,0.002233717,0.004290051,0.006335016,0.007474146,0.006140757,0.004961166,0.004615708,0.0041627,0.004316187,0.003786875
Total GHGs in CO2 Eq.,3D21,Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Deposition,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.041346888,0.061455903,0.060255949,0.058757552,0.057013995,0.073071011,0.095201413,0.139366987,0.282873237,0.570212856,0.774132905,0.921257126,0.871057469,0.720754711,0.726465294,0.685003128,0.717802062,0.722235245
Total GHGs in CO2 Eq.,3D21,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.007902874,0.011470992,0.011007057,0.010751766,0.010983368,0.013930583,0.021418721,0.030012696,0.064257141,0.120961782,0.16775196,0.216021615,0.215095502,0.193236382,0.18352231,0.186967287,0.189436355,0.190092393
Total GHGs in CO2 Eq.,3D21,Pig - Fattening Pig > 80 kg - Digestate Indirect Deposition,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.018205596,0.026624429,0.026240563,0.025435838,0.024963827,0.032380927,0.044503863,0.063757396,0.125481356,0.252376596,0.339825642,0.404453558,0.384975477,0.318580423,0.322801034,0.308059678,0.323188728,0.324346592
Total GHGs in CO2 Eq.,3D21,Pig - Gilt - Digestate Indirect Deposition,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0019418,0.002571128,0.00220459,0.001830323,0.001945567,0.003251894,0.004843193,0.007107521,0.013211217,0.023614168,0.033205253,0.038104151,0.036504335,0.030900748,0.030586402,0.030968597,0.030442412,0.024823663
Total GHGs in CO2 Eq.,3D21,Pig - Sow - Digestate Indirect Deposition,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.008345647,0.01208034,0.011572992,0.010309158,0.010474938,0.013609485,0.02138974,0.029729797,0.054456878,0.106614421,0.153194782,0.190094582,0.18105816,0.147856074,0.145632953,0.138434218,0.13560316,0.119138408
Total GHGs in CO2 Eq.,3D22,Arable - Indirect Leach,Ammonium Nitrate Application,kilotonne,402.2798636,365.8854566,423.7966805,359.9196538,365.265993,397.4956628,433.3880957,442.064724,442.140057,438.5481609,489.3377891,386.8898758,358.634184,361.8933034,360.0978876,367.7353177,311.714272,310.2537645,398.0613366,350.0832466,360.3334837,358.8342127,378.8574701,356.164,365.8735301,333.877941,303.1793686,296.3886682,303.0980192,302.4874885,260.1611801,293.9722118,261.2978612
Total GHGs in CO2 Eq.,3D22,Arable - Indirect Leach,Ammonium Sulphate and Diammonium Phosphate Application,kilotonne,8.703876723,11.30029728,5.653459838,6.730235608,9.079899491,15.97570915,11.08947664,7.417352964,8.417588028,5.191958662,6.84801322,7.82788641,16.84294837,14.79183172,9.488161485,11.55046929,12.89056994,21.6745724,16.67026162,15.0714113,17.72624031,16.75878966,17.09385039,21.2694394,24.46993269,23.19436492,22.97304506,26.45055638,25.06331543,21.4828468,22.09837545,18.35894049,9.861754351
Total GHGs in CO2 Eq.,3D22,Arable - Indirect Leach,Calcium Ammonium Nitrate Application,kilotonne,5.447837554,6.558232119,12.58083728,3.325873245,5.929053666,4.299279204,7.840228716,18.65353161,10.71247841,5.371941211,1.100350704,8.661783884,15.38549165,22.83042445,4.667196878,7.268472276,8.766390185,13.2591252,8.785801027,17.03309648,18.11082046,18.94513163,10.08462938,10.18351766,9.152164668,9.617466761,8.731937126,7.390024954,13.88877923,13.6527632,16.64140262,12.4707775,13.77298945
Total GHGs in CO2 Eq.,3D22,Arable - Indirect Leach,Other Nitrogen Including Compounds Application,kilotonne,124.0286749,116.1432106,118.8832331,105.2858409,128.3711384,115.1517859,114.6213669,131.6887292,113.0209946,102.4194667,88.04253723,112.4632974,114.014547,109.9362806,99.05385797,90.11630388,90.53270661,67.4718388,79.38725825,69.02483274,61.26865443,58.7964212,60.57152068,63.63286078,50.34218767,47.18013551,47.00265246,44.17040985,44.83655368,43.4079151,39.95180071,45.28969894,43.98159372
Total GHGs in CO2 Eq.,3D22,Arable - Indirect Leach,Urea Application,kilotonne,99.0950121,129.8050461,95.74770004,74.49068661,72.55192991,55.51316144,34.19721631,55.61142704,59.13637846,56.37097347,60.05511997,70.45096664,79.71168797,64.74952872,82.33083383,65.56280508,62.11289783,95.64723243,49.68732322,104.2493133,93.91814566,109.8602748,110.2918084,62.22800557,115.8259455,129.9386552,132.7807572,118.9998475,99.60838894,92.73322391,60.41233204,72.74356778,66.57998651
Total GHGs in CO2 Eq.,3D22,Arable - Indirect Leach,Urea Ammonium Nitrate Application,kilotonne,44.52085621,66.01490747,15.96940004,26.0733927,29.93125124,39.43053934,33.43317512,34.05415775,30.55101747,17.16428201,6.950266773,16.99913027,61.29531132,55.17295681,59.24734497,50.63798243,69.04800997,69.15615915,59.78348293,44.39120388,66.26297577,77.60274446,79.21252668,84.58869482,81.96899166,86.32049158,81.63267062,95.55257526,101.0880686,121.7854394,90.51243649,102.6716241,106.7504248
Total GHGs in CO2 Eq.,3D22,Arable - Residue Indirect Leach,Ammonium Nitrate Application,kilotonne,124.3033749,114.8725744,132.8201407,126.6631597,120.2874353,136.5703916,162.8048864,154.6937671,159.2711495,167.5035425,172.3435384,125.7887896,131.6117595,134.823881,134.140836,146.2634293,130.7215352,119.729568,170.6254884,146.4254776,140.0331113,147.7088967,139.8434137,143.5929772,159.9159434,151.3195127,122.1290484,132.2190949,123.9857186,135.3614901,106.8998566,117.7641861,124.8549918
Total GHGs in CO2 Eq.,3D22,Arable - Residue Indirect Leach,Ammonium Sulphate and Diammonium Phosphate Application,kilotonne,2.705941711,3.717111205,1.917845475,2.359565762,3.107566151,5.901880277,4.411004449,2.836095415,3.19494721,2.051303533,2.486462261,2.595254358,6.182176049,5.783765347,3.979971664,5.26217421,6.177185121,10.08406953,7.837884984,6.941729575,8.147409764,7.811800994,7.498769494,9.695246022,12.12706792,11.60885076,11.3681007,13.57297813,12.6992451,11.24263492,11.85123607,9.481893694,5.25508583
Total GHGs in CO2 Eq.,3D22,Arable - Residue Indirect Leach,Calcium Ammonium Nitrate Application,kilotonne,2.04325128,2.387946349,4.635285217,1.34929372,2.154614067,1.724577016,3.34666075,7.62209494,4.094574852,2.18333557,0.556288382,2.905832314,6.080330162,9.355131147,1.997766187,3.43687624,3.917020471,5.653415708,3.875723813,8.228410963,7.277704253,7.841295404,4.346895834,4.765957588,4.230111055,4.354999988,4.575294205,4.538418962,6.862512676,7.141182007,7.892302332,6.085901919,7.071552014
Total GHGs in CO2 Eq.,3D22,Arable - Residue Indirect Leach,No Nitrogen Fertiliser Applied,kilotonne,13.78632842,13.31586549,16.35118431,16.83838441,13.54804419,12.57995457,17.38495699,12.88118642,14.34448482,21.76180012,21.46201567,25.02555726,23.97117677,22.62770856,21.27210335,21.99236331,21.42234582,18.40478614,23.51019654,23.95742698,23.27285143,21.11507583,18.33705247,20.82547962,20.06603562,24.99158731,26.1248127,28.71998412,21.99704618,24.13248895,25.60439275,27.24913718,30.45629459
Total GHGs in CO2 Eq.,3D22,Arable - Residue Indirect Leach,Other Nitrogen Including Compounds Application,kilotonne,49.75605591,47.30629756,50.53385478,43.65189712,51.76101242,46.48375826,52.47429977,57.65024552,47.29124966,43.42043971,35.182092,42.68560928,45.61634821,48.13556488,43.06935044,42.25487848,43.48630602,31.22695401,37.95288898,32.09622884,28.60419615,27.58685368,26.32484209,29.70739216,25.52670308,23.83546656,23.31364287,22.05401643,22.0623187,23.48846264,22.02487027,23.84047294,24.40663918
Total GHGs in CO2 Eq.,3D22,Arable - Residue Indirect Leach,Urea Application,kilotonne,30.80687117,40.03688078,30.16755969,25.04431273,24.00382567,19.12263404,12.67946688,19.68195286,21.3568757,21.80351209,21.61850097,22.74996081,30.14136097,24.27905884,30.81948593,25.48370441,25.20251171,38.24876716,20.70390317,42.09984136,36.41122822,45.16011211,40.80646668,25.22201166,50.39160922,59.61804218,52.21870328,54.31089597,41.48590951,41.99258554,24.07503386,28.97170545,31.25499167
Total GHGs in CO2 Eq.,3D22,Arable - Residue Indirect Leach,Urea Ammonium Nitrate Application,kilotonne,13.97888215,20.45901556,5.095125091,8.802120398,9.744810371,13.1157114,12.98450634,12.34927993,11.34831257,6.681170146,2.476726265,5.185571915,21.50372459,19.92151104,21.59890963,19.49921358,28.38028121,25.83502992,24.79728488,18.61033146,26.38756129,32.02580821,29.00068585,33.18933361,35.70782678,39.44657825,31.90158401,42.24474931,40.396885,54.27558128,35.63967392,40.92789621,50.53794758
Total GHGs in CO2 Eq.,3D22,Grass - Indirect Leach,Ammonium Nitrate Application,kilotonne,77.07538697,74.23158651,61.49420836,64.61522774,63.70166219,63.50761279,67.41657346,61.80286475,61.91602288,63.79553971,49.49709028,39.71557254,34.01120685,32.56958339,32.27580038,27.20896215,27.76229152,23.8510777,22.23138581,25.58684074,26.50299989,26.59955581,23.28164881,28.72701191,29.84205334,28.17175057,29.52125209,31.62400403,29.82484983,27.93025951,30.59867814,27.10968117,18.1941933
Total GHGs in CO2 Eq.,3D22,Grass - Indirect Leach,Ammonium Sulphate and Diammonium Phosphate Application,kilotonne,0.729743144,1.011460825,0.550500894,0.865135924,1.079937644,1.897860506,1.109868161,0.366997651,0.562366007,0.598728326,1.20641902,1.008020779,0.622183631,0.821381511,0.705053247,1.06140192,0.963792691,1.961174051,1.054690556,1.248944677,1.31880128,1.130926593,1.062331955,1.706090419,2.163798079,1.760518999,1.812305095,2.118697398,2.06625587,2.028072972,2.310397394,1.892067562,0.710924439
Total GHGs in CO2 Eq.,3D22,Grass - Indirect Leach,Calcium Ammonium Nitrate Application,kilotonne,5.369877034,6.041384243,5.984418315,6.176370649,7.158372096,6.054566967,5.927486047,6.366107018,7.507617246,7.138949945,6.327332528,5.967698263,5.547463888,5.877653579,5.755111369,5.866317318,5.858822612,7.495348512,8.17578735,10.08860159,10.12766594,10.08116804,8.634737826,9.301352947,8.230107551,7.118743532,8.061567794,8.435398217,8.402267731,7.348345626,8.901985789,7.868465113,7.785574979
Total GHGs in CO2 Eq.,3D22,Grass - Indirect Leach,Other Nitrogen Including Compounds Application,kilotonne,131.7950095,131.3539702,111.5962823,108.0243261,130.0162328,132.6380771,118.6004549,117.8194989,112.4891054,123.8648952,103.3865909,104.1974624,98.88452186,96.83844456,83.42668444,76.45297088,70.05733905,60.90712109,46.95598255,45.30380709,52.42634651,47.27899871,49.51009017,54.16719184,49.83520332,47.47563748,45.33015591,44.0734485,48.64620795,45.05749179,42.88783844,43.21394576,24.56589566
Total GHGs in CO2 Eq.,3D22,Grass - Indirect Leach,Urea Application,kilotonne,13.45882464,14.05351317,9.108147429,9.315313093,10.43081634,6.992433983,4.661962682,5.954943197,5.855672903,7.544265568,4.919863404,6.307842299,5.149997662,3.87373119,4.518002507,4.048529929,2.997479694,3.55156101,2.83838323,4.748884378,4.374586429,5.18841204,4.319714666,3.715563514,4.883258013,6.582975166,7.251143629,6.03176681,6.21127555,7.979093271,6.47236367,5.867174218,6.460815037
Total GHGs in CO2 Eq.,3D22,Grass - Indirect Leach,Urea Ammonium Nitrate Application,kilotonne,2.10174065,2.837195252,0.791299099,1.88007678,1.309379475,2.378638496,1.343642711,0.765663925,1.021574224,1.039303178,0.795050345,0.338214726,0.599660038,0.31136654,0.18940998,0.30016239,0.324058569,0.751580725,0.987712956,0.279287025,1.395278142,0.870676555,1.491913644,1.688160864,1.288264093,1.264201962,0.648774039,1.081747185,0.718868807,1.018799503,1.670190786,1.480636568,1.08362868
Total GHGs in CO2 Eq.,3D22,Grass - Residue Indirect Leach,Ammonium Nitrate Application,kilotonne,2.252185088,2.213808803,2.090137065,2.10751002,1.993964287,1.99401623,2.21074262,1.918345292,1.959084057,2.008562454,1.638648006,1.283760957,1.245315965,1.204882473,1.294433635,1.083873042,1.14958063,1.069806767,1.015608573,1.106048989,1.106466315,1.148880053,1.066795642,1.239624759,1.357169895,1.263310746,1.252050907,1.336880047,1.310601312,1.295524906,1.35375765,1.359527219,1.108392497
Total GHGs in CO2 Eq.,3D22,Grass - Residue Indirect Leach,Ammonium Sulphate and Diammonium Phosphate Application,kilotonne,0.021683524,0.030350416,0.01850361,0.028049429,0.033641244,0.059204043,0.036097861,0.011690496,0.017806944,0.018537753,0.039707133,0.032931678,0.022064236,0.029886814,0.027348804,0.04227548,0.03966559,0.083993005,0.047877201,0.05544689,0.057634096,0.050980987,0.048927352,0.073555715,0.09553325,0.079127417,0.080970291,0.096315966,0.090656839,0.093302939,0.102720737,0.091991082,0.040162476
Total GHGs in CO2 Eq.,3D22,Grass - Residue Indirect Leach,Calcium Ammonium Nitrate Application,kilotonne,0.170884732,0.190058457,0.193883719,0.18832104,0.204246846,0.166904977,0.171802871,0.193605645,0.211180312,0.181063683,0.170717563,0.171784345,0.164633073,0.17218146,0.183143795,0.198512687,0.207234184,0.279870723,0.345497731,0.423339992,0.387252711,0.406548033,0.350081814,0.351023656,0.334688939,0.30409225,0.333472196,0.343402739,0.323073807,0.314782968,0.361911381,0.32877882,0.365349212
Total GHGs in CO2 Eq.,3D22,Grass - Residue Indirect Leach,No Nitrogen Fertiliser Applied,kilotonne,0.750132639,0.754246381,0.756543213,0.774168502,0.501636114,0.508798011,0.421353078,0.580180387,0.640222285,0.630027648,0.843367959,1.039671327,1.002992154,1.00028946,1.011681452,1.096121241,1.089578148,1.271487776,1.561976975,1.614514941,1.424869699,1.513249137,1.482846006,1.451814473,1.398421733,1.484040945,1.518208388,1.567932143,1.536838139,1.566130673,1.688581919,1.555504221,2.259493487
Total GHGs in CO2 Eq.,3D22,Grass - Residue Indirect Leach,Other Nitrogen Including Compounds Application,kilotonne,3.959006454,3.985860714,3.748884897,3.487775367,4.034282263,4.102851575,3.841913072,3.732863509,3.546666579,3.785130155,3.337014994,3.376221176,3.494662814,3.451791923,3.177219253,2.997579039,2.856118593,2.581681173,2.134082758,2.010489802,2.237010742,2.086096209,2.245384935,2.274290824,2.196295332,2.142906953,2.025848477,1.997299067,2.128291661,2.080795235,1.908145927,2.083260107,1.385032795
Total GHGs in CO2 Eq.,3D22,Grass - Residue Indirect Leach,Urea Application,kilotonne,0.398545319,0.423260789,0.304841511,0.297114808,0.317982223,0.207866906,0.142039405,0.181355241,0.178497543,0.212814501,0.148675842,0.196185813,0.177971118,0.13308149,0.173310497,0.160403526,0.129888277,0.147198339,0.125414258,0.202482514,0.172573782,0.224241925,0.195280311,0.156199744,0.227905632,0.293041179,0.328568172,0.267276564,0.262755084,0.366285385,0.275033523,0.272189345,0.359004952
Total GHGs in CO2 Eq.,3D22,Grass - Residue Indirect Leach,Urea Ammonium Nitrate Application,kilotonne,0.060815159,0.083914959,0.026757167,0.061151933,0.040906185,0.075574824,0.043382541,0.024049084,0.032372995,0.032643695,0.025912172,0.010984516,0.021867851,0.011507373,0.007959057,0.013252727,0.01567827,0.0338976,0.046397703,0.012482726,0.05849163,0.039824067,0.071150995,0.0717469,0.058077309,0.06029437,0.028993019,0.054365688,0.030387786,0.048948397,0.073988815,0.073053014,0.075195703
Total GHGs in CO2 Eq.,3D22,Pig - Boar - Indirect Leach,Grazing,kilotonne,0.072521728,0.078089161,0.082067753,0.088496707,0.08921237,0.086726716,0.088639988,0.092969691,0.090500674,0.07902405,0.064485991,0.060987045,0.052569372,0.044160334,0.043952377,0.040177951,0.039723665,0.035933766,0.033243617,0.035020346,0.03075275,0.029603666,0.028206193,0.025547535,0.023316308,0.023883823,0.023149172,0.02083359,0.019554335,0.018729587,0.017685922,0.018582487,0.01608014
Total GHGs in CO2 Eq.,3D22,Pig - Boar - Indirect Leach,Spreading,kilotonne,0.580589469,0.586985198,0.581512482,0.59171178,0.563956387,0.520345649,0.505561001,0.505000714,0.467618168,0.403144988,0.328669892,0.311528623,0.269458047,0.227687596,0.225927413,0.206396224,0.203740574,0.184980141,0.171063041,0.180249104,0.159410694,0.153147476,0.145925984,0.13128769,0.119455419,0.120224067,0.115831358,0.105516259,0.098492265,0.093966884,0.088939189,0.093085332,0.079897788
Total GHGs in CO2 Eq.,3D22,Poultry - Breeding Flock - Indirect Leach,Grazing,kilotonne,0.027287885,0.026386469,0.024818774,0.026627331,0.028083354,0.02766765,0.032418594,0.03209701,0.034925787,0.032594139,0.036782264,0.037293588,0.030851489,0.025630772,0.020491878,0.014507196,0.012628947,0.011761842,0.006232691,0.003317393,0.003331991,0.003572156,0.0034956,0.003942457,0.003976126,0.004438459,0.004540027,0.004785309,0.004907425,0.004702639,0.004572716,0.004372768,0.004274108
Total GHGs in CO2 Eq.,3D22,Poultry - Breeding Flock - Indirect Leach,Spreading,kilotonne,4.739347176,4.579976598,4.308962189,4.623747817,4.8768203,4.805422217,5.627684905,5.759411609,6.467620841,6.222949942,7.234279558,9.232329657,8.603471359,8.177417115,7.636102727,6.492913153,7.071452278,8.83773599,7.063387191,7.564112393,7.607885231,8.179424949,7.999197524,9.045023863,8.880274813,9.751225047,8.945950782,9.495238921,9.760656189,9.32959611,9.102123319,8.698211932,8.4157699
Total GHGs in CO2 Eq.,3D22,Poultry - Broilers - Indirect Leach,Spreading,kilotonne,26.77186778,27.15597336,24.3909014,26.10516142,24.30569995,21.08519377,22.14281314,30.61388751,28.62982869,32.86720316,29.86232124,34.54427039,31.47079454,31.4169705,33.8245926,29.1485727,27.52608701,25.97234421,25.44657753,22.82171979,21.96795185,19.88108351,18.7318154,17.45432145,17.36544951,15.22521575,13.25208366,14.89902935,16.45838496,15.92492129,15.48824603,16.41883241,16.35533755
Total GHGs in CO2 Eq.,3D22,Dairy - Dairy Cows - Indirect Leach,Grazing,kilotonne,32.1127753,30.90102292,30.25808256,29.79703628,29.92912105,28.67929469,28.89131225,27.94272039,27.11291254,27.1636149,25.67833499,24.84160183,24.10901768,23.19475235,22.21917876,20.74857115,19.51938612,18.04865376,16.36576283,15.05865778,14.48663651,13.70944938,12.86555501,12.68667744,13.59099753,13.68362515,13.27699554,13.54533088,13.44353936,13.68872633,13.74179901,13.95742711,13.83366252
Total GHGs in CO2 Eq.,3D22,Dairy - Dairy Cows - Indirect Leach,Spreading,kilotonne,68.47819624,66.78807469,66.29188094,66.07622873,67.26626076,65.72660701,67.52108572,66.9453946,66.06949183,67.48565843,65.4502252,66.07728732,67.03183489,67.97586875,68.35607151,66.34364018,67.71665784,68.55762148,66.84616614,66.94252298,69.4411045,70.64709072,70.9579335,72.35125224,77.25712971,78.74740003,76.87356218,78.76428737,78.9137055,80.41690364,80.85212962,81.12372237,80.26335068
Total GHGs in CO2 Eq.,3D22,Poultry - Ducks - Indirect Leach,Grazing,kilotonne,0.008099292,0.00818505,0.009053254,0.010000611,0.010036908,0.010866872,0.013191693,0.017769642,0.012700368,0.012858447,0.012198869,0.013495769,0.017327802,0.015055173,0.019834508,0.018681977,0.024144765,0.018428795,0.01758644,0.021909993,0.01995355,0.018772405,0.01743087,0.01777595,0.014530759,0.015673595,0.013743807,0.015966865,0.014445501,0.01340125,0.014083595,0.014466076,0.015240188
Total GHGs in CO2 Eq.,3D22,Poultry - Ducks - Indirect Leach,Spreading,kilotonne,1.499204247,1.512090116,1.669279331,1.840530257,1.843875853,1.992846039,2.415063191,3.35491607,2.470439638,2.574598426,2.512064414,2.882731141,3.414114815,2.752013038,3.380580782,2.992242681,3.648442306,2.640709158,2.401424398,2.84969098,2.601063707,2.451053746,2.273855574,2.319783745,1.848041858,1.949171356,1.615369757,1.873758412,1.702933855,1.579098393,1.654146456,1.700609609,1.832777803
